SHIP_ID,SHIPTYPE,SPEED,LON,LAT,COURSE,HEADING,TIMESTAMP,DEPARTURE_PORT_NAME,REPORTED_DRAUGHT,TRIP_ID
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,7.5,14.59894,35.8611,322,511,23/03/2015 00:00,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.3,14.59516,35.86516,323,511,23/03/2015 00:03,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.7,14.58978,35.87078,326,511,23/03/2015 00:06,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.8,14.58471,35.87579,315,511,23/03/2015 00:09,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8,14.57961,35.88101,328,511,23/03/2015 00:11,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.2,14.57563,35.88514,324,511,23/03/2015 00:14,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,9.2,14.57165,35.88928,331,511,23/03/2015 00:16,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.5,14.56544,35.89502,309,511,23/03/2015 00:19,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351823,35.92453,245,288,23/03/2015 00:19,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.8,14.55964,35.89732,292,511,23/03/2015 00:22,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.2,14.5542,35.89891,281,511,23/03/2015 00:24,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.3,14.54862,35.9,279,511,23/03/2015 00:26,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.3,14.54311,35.90099,271,511,23/03/2015 00:28,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.2,14.53726,35.90092,271,511,23/03/2015 00:30,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,8.5,14.53123,35.90095,268,511,23/03/2015 00:32,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,4.7,14.52489,35.90121,292,511,23/03/2015 00:34,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,1.8,14.5222,35.90213,260,511,23/03/2015 00:39,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5.35194,35.92448,277,292,23/03/2015 00:40,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,7.2,14.52079,35.90025,194,511,23/03/2015 00:42,MARSAXLOKK,,0xc35c9_12-03-15 7:xx - 23-03-15 0:42
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,6.6,14.51847,35.89645,228,511,23/03/2015 00:44,MARSAXLOKK,,0xc35c9_23-03-15 0:xx - 06-04-15 8:01
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,1.6,14.51643,35.89641,2,511,23/03/2015 00:46,MARSAXLOKK,,0xc35c9_23-03-15 0:xx - 06-04-15 8:01
0xc35c9ebbf48cbb5857a868ce441824d0b2ff783a,99,0.2,14.51682,35.89673,313,511,23/03/2015 00:52,MARSAXLOKK,,0xc35c9_23-03-15 0:xx - 06-04-15 8:01
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5.351841,35.92477,0,283,23/03/2015 01:01,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.35178,35.92465,179,286,23/03/2015 01:22,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.35171,35.92466,206,282,23/03/2015 01:43,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5.351688,35.92454,256,293,23/03/2015 02:04,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351707,35.92452,202,293,23/03/2015 02:25,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351638,35.92461,225,286,23/03/2015 02:46,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.3517,35.92427,232,305,23/03/2015 03:07,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351587,35.92451,3,296,23/03/2015 03:28,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5.35159,35.92456,137,298,23/03/2015 03:49,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.35151,35.92452,342,297,23/03/2015 04:10,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351582,35.92476,323,297,23/03/2015 04:31,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351577,35.92484,194,292,23/03/2015 04:52,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351553,35.92453,256,299,23/03/2015 05:13,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.351533,35.92495,351,298,23/03/2015 05:34,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351558,35.92455,149,300,23/03/2015 05:43,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351582,35.92497,316,294,23/03/2015 06:04,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.35156,35.92501,165,293,23/03/2015 06:25,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351663,35.92533,323,284,23/03/2015 06:46,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.35161,35.92524,271,289,23/03/2015 07:07,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351733,35.92514,10,295,23/03/2015 07:28,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351972,35.92512,311,302,23/03/2015 07:49,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.352865,35.92607,301,195,23/03/2015 08:10,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.352825,35.92634,84,175,23/03/2015 08:31,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.352911,35.92651,280,180,23/03/2015 08:52,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.353583,35.92614,218,140,23/03/2015 09:13,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.354035,35.92601,52,106,23/03/2015 09:35,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.353766,35.92622,247,124,23/03/2015 09:56,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5.354192,35.92593,187,102,23/03/2015 10:17,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.35327,35.92617,108,139,23/03/2015 10:38,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5.353122,35.92604,213,160,23/03/2015 10:59,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.352733,35.92581,123,224,23/03/2015 11:08,CEUTA,,0x6d679_22-03-15 23:xx - 23-03-15 11:08_parking
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.6,-5.352208,35.92562,112,235,23/03/2015 11:11,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351715,35.92542,115,249,23/03/2015 11:14,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.8,-5.351823,35.92528,158,225,23/03/2015 11:26,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.8,-5.35168,35.92459,196,260,23/03/2015 11:29,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.35202,35.92421,245,296,23/03/2015 11:32,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,1.1,-5.351745,35.92448,46,325,23/03/2015 11:35,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351658,35.92486,316,298,23/03/2015 11:38,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.3516,35.92517,358,293,23/03/2015 12:02,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351747,35.92512,346,301,23/03/2015 12:23,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351773,35.92527,199,261,23/03/2015 12:44,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351928,35.92505,43,314,23/03/2015 13:05,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.35171,35.92528,357,284,23/03/2015 13:26,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351762,35.92494,110,254,23/03/2015 13:47,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351727,35.92473,24,284,23/03/2015 14:08,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351555,35.92494,166,281,23/03/2015 14:29,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351538,35.92476,229,277,23/03/2015 14:50,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.351487,35.92476,40,296,23/03/2015 15:05,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351423,35.92491,200,271,23/03/2015 15:08,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.35146,35.92476,32,282,23/03/2015 15:29,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351413,35.92466,30,281,23/03/2015 15:53,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351473,35.92468,11,284,23/03/2015 16:14,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.35158,35.92458,209,273,23/03/2015 16:26,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351495,35.92453,237,280,23/03/2015 16:32,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.351378,35.9245,210,271,23/03/2015 16:53,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351532,35.92429,165,284,23/03/2015 16:56,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.351372,35.92456,13,281,23/03/2015 16:59,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.7,-5.351525,35.92433,212,274,23/03/2015 17:02,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.351507,35.92427,43,298,23/03/2015 17:05,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351413,35.92451,196,266,23/03/2015 17:08,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.351537,35.92436,206,273,23/03/2015 17:17,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351582,35.92428,46,294,23/03/2015 17:20,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.6,-5.35147,35.92446,28,293,23/03/2015 17:29,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.351511,35.92445,204,271,23/03/2015 17:32,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351672,35.92426,19,296,23/03/2015 17:35,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351481,35.92436,53,280,23/03/2015 17:56,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351515,35.92443,353,278,23/03/2015 18:17,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5.351618,35.92437,317,279,23/03/2015 18:38,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351498,35.92457,227,268,23/03/2015 18:59,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351465,35.92479,206,264,23/03/2015 19:20,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351378,35.92499,334,268,23/03/2015 19:41,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.7,-5.351407,35.92538,340,258,23/03/2015 19:50,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351392,35.92505,196,268,23/03/2015 19:56,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.2,-5.351322,35.92473,221,275,23/03/2015 20:17,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.3514,35.92525,340,260,23/03/2015 20:38,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351375,35.92506,307,263,23/03/2015 20:59,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.1,-5.351521,35.92482,24,273,23/03/2015 21:20,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351417,35.92509,185,247,23/03/2015 21:41,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0,-5.351463,35.92477,328,273,23/03/2015 22:02,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.6,14.56087,35.72163,35,511,23/03/2015 22:16,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.6,14.56535,35.72699,38,511,23/03/2015 22:19,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.5,14.56986,35.73226,29,511,23/03/2015 22:22,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351447,35.92457,37,286,23/03/2015 22:23,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.7,14.5731,35.73601,38,511,23/03/2015 22:25,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.4,14.57611,35.73949,34,511,23/03/2015 22:27,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.6,-5.351388,35.92476,204,265,23/03/2015 22:29,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.4,14.57936,35.74324,39,511,23/03/2015 22:29,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.5,14.58264,35.74701,38,511,23/03/2015 22:31,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351452,35.92445,156,277,23/03/2015 22:32,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.8,14.58618,35.75107,39,511,23/03/2015 22:33,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.5,14.59231,35.758,37,511,23/03/2015 22:37,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.6,14.59721,35.76346,31,511,23/03/2015 22:40,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.6,-5.351316,35.92491,195,261,23/03/2015 22:41,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,8,14.59985,35.76762,12,511,23/03/2015 22:43,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.351532,35.92436,211,282,23/03/2015 22:44,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.9,14.60127,35.77181,19,511,23/03/2015 22:45,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.6,-5.351521,35.92439,10,300,23/03/2015 22:47,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.9,14.60278,35.776,15,511,23/03/2015 22:47,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.8,14.60435,35.7802,20,511,23/03/2015 22:49,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351348,35.92491,4,272,23/03/2015 22:50,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.7,14.60603,35.78481,18,511,23/03/2015 22:51,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.7,-5.35138,35.92489,189,256,23/03/2015 22:53,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.9,14.60765,35.78904,14,511,23/03/2015 22:53,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.9,14.60938,35.79357,16,511,23/03/2015 22:55,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.6,-5.351557,35.92425,196,287,23/03/2015 22:56,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.7,14.61099,35.79784,20,511,23/03/2015 22:57,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.8,-5.351425,35.92453,20,297,23/03/2015 22:59,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.6,14.61245,35.80201,17,511,23/03/2015 22:59,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,6.8,14.61392,35.8068,20,511,23/03/2015 23:01,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.7,-5.351372,35.92473,206,258,23/03/2015 23:02,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.1,14.61525,35.81089,16,511,23/03/2015 23:04,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.3,-5.351537,35.92429,164,284,23/03/2015 23:05,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.5,-5.35141,35.92458,15,283,23/03/2015 23:08,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,6.9,14.61767,35.81813,13,511,23/03/2015 23:08,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.3,14.61907,35.82219,14,511,23/03/2015 23:10,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x6d6794f3186f584637721a1e1789fd2e71c28195,83,0.4,-5.351397,35.92463,201,271,23/03/2015 23:11,CEUTA,,0x6d679_23-03-15 11:xx - 28-03-15 3:32
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.1,14.62029,35.82601,9,511,23/03/2015 23:12,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.3,14.62099,35.83021,1,511,23/03/2015 23:14,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,7.1,14.62144,35.83415,3,511,23/03/2015 23:16,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
0x7086e9bed7ea1ca1b4ec7ea3955ef732792d29b8,30,6.3,14.62153,35.83812,3,511,23/03/2015 23:18,MARSAXLOKK,,0x7086e_22-03-15 6:xx - 24-03-15 0:23
